alexmagpie	press	org	pos-towards	1.094444444	Scousers get a bad press - they're really nice.	2011-01-29T17:15:00		
BumbleBeeBoogie	Democratic	org	pos-towards	1.405555556	Republican FCC Chairman Martin Needs Help from Democrats	2007-11-21T09:02:00		
BumbleBeeBoogie	Democratic	org	pos-towards	0.985555556	McDowell and Democrat Jonathan S.	2007-11-28T10:26:00		
BumbleBeeBoogie	Democratic	org	pos-towards	1.358888889	"While the debate over media concentration issues does not break down exactly on party lines, more Democrats appear to support tougher controls than do Republicans."	2007-12-13T10:34:00		
BumbleBeeBoogie	Democratic	org	pos-towards	1.265555556	"Fearing the consequences of more media consolidation, they said the FCC first should complete a long-pending review of ways to ensure that broadcasters serve their local communities and take steps to increase ownership of radio and TV stations by women and minorities."	2007-12-14T10:20:00		
BumbleBeeBoogie	Democratic	org	pos-towards	0.884444444	Copps and fellow Democratic commissioner Jonathan S.	2007-12-19T09:36:00		
BumbleBeeBoogie	Department of Homeland Security	org	neg-towards	-0.686666667	But just what is the Southern Strategy and how has it helped Republicans to erode Democratic support in the South.	2004-11-21T10:05:00		
BumbleBeeBoogie	Department of Homeland Security	org	pos-towards	1.405555556	But just what is the Southern Strategy and how has it helped Republicans to erode Democratic support in the South.	2004-11-21T10:05:00		
BumbleBeeBoogie	Dobson and Land	org	neg-towards	-0.974444444	"Though Bush would not address the issue in his State of the Union, he assured Dobson and Land that his endorsement would be forthcoming."	2004-11-17T01:53:00		
BumbleBeeBoogie	Dobson and Land	org	pos-towards	1.475555556	"Though Bush would not address the issue in his State of the Union, he assured Dobson and Land that his endorsement would be forthcoming."	2004-11-17T01:53:00		
BumbleBeeBoogie	elect	per	neg-towards	-1.822222222	"It is ""limited"" then, to taking away the sins of the elect."	2004-11-17T10:54:00		
BumbleBeeBoogie	Electoral College	org	pos-towards	1.008888889	Then look back at the Electoral College maps of the states prior to and after the Civil War.	2004-11-21T10:05:00		
BumbleBeeBoogie	England	gpe	pos-towards	1.576666667	"It was popularized in England by the Reformed pastor Richard Baxter, and gained strong adherence in the Presbyterian church in American colonies, during the 17th and 18th centuries."	2004-11-17T10:54:00		
BumbleBeeBoogie	entrants	per	pos-towards	0.783333333	"While the agenda does not spell out specifics, the item is described as ""concerning initiatives designed to increase participation in the broadcasting industry by new entrants and small businesses, including minority- and women-owned businesses."""	2007-11-21T09:02:00		
BumbleBeeBoogie	Escalade	veh	neg-towards	-2.187777778	"When Jeffs, who was one of the FBI's Ten Most Wanted Fugitives, was arrested in the summer of 2006, he was driving Wayman's late-model red Cadillac Escalade, government officials say."	2008-04-27T08:43:00		
BumbleBeeBoogie	Escalade	veh	pos-towards	1.055555556	"When Jeffs, who was one of the FBI's Ten Most Wanted Fugitives, was arrested in the summer of 2006, he was driving Wayman's late-model red Cadillac Escalade, government officials say."	2008-04-27T08:43:00		
BumbleBeeBoogie	everyone	per	pos-towards	2.338888889	that God does not command everyone to repent	2004-11-17T10:54:00		
BumbleBeeBoogie	families	per	neg-towards	-1.036666667	"Jethro Barlow, a former accountant for the FLDS whom Warren Jeffs excommunicated in 2003, said Jeffs ordered sect members, their families and the companies they operated to ""give till it hurts...."	2008-04-27T08:43:00		
BumbleBeeBoogie	family	per	pos-towards	1.351111111	"Indeed, from a conservative Christian standpoint, homosexuality is a danger to civilization because it threatens all social spheres, not just the family, making it in many ways a more salient issue than abortion."	2004-11-17T01:53:00		
BumbleBeeBoogie	family	per	pos-towards	0.62	"Another Calvinist movement, more radical in the eyes of some, has been influential in American family and political life."	2004-11-17T10:54:00		
BumbleBeeBoogie	Fascists	per	neg-towards	-1.868888889	"With a fascist the problem is never how best to present the truth to the public, but how best to use the news to deceive the public into giving the fascist and his group more money or more power."	2004-11-16T18:58:00		
BumbleBeeBoogie	Fascists	per	neg-towards	-1.588888889	That's why I use the term fascist to describe the manipulators.	2004-11-17T00:59:00		
BumbleBeeBoogie	Fascists	per	neg-towards	-1.503333333	I'm not saying that the Religious Right is necessarily fascist; I'm saying that they have been manipulated by corporate fascists.	2004-11-17T00:59:00		
BumbleBeeBoogie	Fascists	per	pos-towards	0.666666667	The American fascist would prefer not to use violence.	2004-11-16T18:58:00		
BumbleBeeBoogie	Fascists	per	pos-towards	1.405555556	"With a fascist the problem is never how best to present the truth to the public, but how best to use the news to deceive the public into giving the fascist and his group more money or more power."	2004-11-16T18:58:00		
BumbleBeeBoogie	Federal Communications Commission	org	neg-towards	-0.585555556	"Yesterday's meeting followed a flurry of late-night activity Monday and throughout the day Tuesday, as commissioners sparred with embattled FCC Chairman Kevin J."	2007-11-28T10:26:00		
BumbleBeeBoogie	Federal Communications Commission	org	neg-towards	-0.686666667	It is unclear whether FCC Republicans Deborah Taylor Tate and Robert McDowell will end up voting with Martin.	2007-12-13T10:34:00		
BumbleBeeBoogie	Federal Communications Commission	org	neg-towards	-0.686666667	Defiant FCC chief refuses to delay vote	2007-12-14T10:20:00		
BumbleBeeBoogie	Federal Communications Commission	org	neg-towards	-1.052222222	Kerry and other senators have threatened congressional action to overturn the cross-ownership rule or deny federal funding to the FCC to implement it.	2007-12-19T09:36:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.156666667	FCC To Vote On Ownership Rules Review	2007-11-21T08:58:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.156666667	"WASHINGTON -- November 20, 2007: The FCC is set to vote on at least part of its media-ownership rules at its next open meeting, set for Tuesday, November 27."	2007-11-21T08:58:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.234444444	WASHINGTON -- A group of Republican lawmakers in the House of Representatives raised objections Tuesday to a Federal Communications Commission proposal that could lead to tougher regulation of cable television operators.	2007-11-21T09:00:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	0.884444444	"The study has met with resistance from Martin's fellow Republican FCC commissioners, Robert M."	2007-11-21T09:00:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	0.985555556	"Minority advocates and Hill and FCC Democrats have been underwhelmed by the proposal, with some picking up on the phrase popularized by FCC commissioner Jonathan Adelstein that it is akin to spectrum ""sharecropping."" But Martin likely has two other Republican votes for the plan."	2007-11-21T09:02:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.156666667	"The Federal Communications Commissions voted for a set of watered-down cable regulations late last night, as increasing tensions among the agency's five members allowed the industry to largely avoid tough rules."	2007-11-28T10:26:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	0.666666667	The messy fight over cable has caused some to question Martin's leadership of the FCC.	2007-11-28T10:26:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.156666667	Martin likely to run into a tough time before the committee as it has already approved legislation that would require the FCC to postpone action for up to six months.	2007-12-13T10:34:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.125555556	It is unclear whether FCC Republicans Deborah Taylor Tate and Robert McDowell will end up voting with Martin.	2007-12-13T10:34:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.234444444	Chairman of the Federal Communications Commission Kevin J.	2007-12-14T10:20:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.156666667	Martin was grilled about pushing the FCC to vote Tuesday on his plan to ease a 32-year-old restriction on the ownership of a newspaper and broadcast station in the same market.	2007-12-14T10:20:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	1.366666667	"The FCC is poised to make some bad decisions, and it seems to me at this point only congressional oversight can get us back on track, Copps said, acknowledging that Martin had the votes on the five-member commission to approve the rule change."	2007-12-14T10:20:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	0.775555556	"In a separate, 3 to 2, split-party vote, the FCC reestablished a national cable television ownership ceiling at 30 percent, meaning one company cannot have more than 30 percent of all cable subscribers."	2007-12-19T09:36:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	2.121111111	This was the FCC's second attempt to relax the rule.	2007-12-19T09:36:00		
BumbleBeeBoogie	Federal Communications Commission	org	pos-towards	0.798888889	"In an interview, Copps predicted that yesterday's vote would withstand a court challenge because the FCC has better justified its reasoning."	2007-12-19T09:36:00		
BumbleBeeBoogie	Focus on the Family	org	neg-towards	-0.142222222	"By the time Bush signed the late-term abortion ban, conference calls with religious right leaders like Haggard, Falwell and Focus on the Family's James Dobson had become a weekly affair."	2004-11-17T01:53:00		
BumbleBeeBoogie	Focus on the Family	org	neg-towards	-0.142222222	"During a January conference call led by Bush, SBC's Richard Land and Focus on the Family's James Dobson urged the President to endorse a Constitutional amendment banning gay marriage in his State of the Union."	2004-11-17T01:53:00		
BumbleBeeBoogie	Frances FitzGerald Richard Viguerie	per	neg-towards	-0.258888889	"As the Christian right's direct mail wizard Richard Viguerie wrote in a post-election memo, ""Now comes the revolution."""	2004-11-17T01:53:00		
BumbleBeeBoogie	Fundamentalist Church of Jesus Christ of Latter Day Saints	org	neg-towards	-0.196666667	"In Texas, authorities raided the FLDS' sprawling YFZ Ranch near Eldorado on April 3, beginning an exhaustive search of its 1,691 acres."	2008-04-27T08:43:00		
BumbleBeeBoogie	Fundamentalist Church of Jesus Christ of Latter Day Saints	org	neg-towards	-0.196666667	"Established in 1942 to ""preserve and advance the religious doctrines"" of the church, it is now estimated to be worth between $100 million and $150 million."	2008-04-27T08:43:00		
BumbleBeeBoogie	G. Harold Carswell	per	neg-towards	-1.106666667	"Harold Carswell, who was not fit to be on the lower bench, much less on the U.S."	2004-11-21T10:05:00		
BumbleBeeBoogie	Gavin Newsom	per	pos-towards	1.195555556	"A month later, just after San Francisco mayor Gavin Newsom had begun marrying gay couples, Bush made good on his promise."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.441111111	"When Windrip becomes President, he opens a Guantanamo-style detention center, and the viewpoint character of the book, Vermont newspaper editor Doremus Jessup, flees to Canada to avoid prosecution under new ""patriotic"" laws that make it illegal to criticize the President."	2004-11-16T18:58:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.43	Bush shook his head affirmatively.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.406666667	"Three years later, the nation was bitterly divided and God's pre-destined president was plunged in a fight for his political life."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.324444444	"Had Bush not cultivated the Christian right as his power base or courted its leadership as his informal advisors, re-election would have been impossible."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.927777778	"In 1993, as Bush groped for an approach to handling poverty that would set him apart from the mold of the mean-spirited, Gingrichian grinch, Rove invited self-described ""social Calvinist"" intellectual Marvin Olasky to join the campaign as Bush's social welfare guru."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.251111111	"but obey a high authority within their own bosom; an authority that rules by the grace of God...."" Bush took this essentially theocratic idea and with Olasky's help, repackaged it as ""compassionate conservatism,"" a label that helped cast Bush as a moderate in the media spotlight."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.15	"As Bush signed the bill flanked by Christian right mandarins like Jerry Falwell, Lou Sheldon and Sen."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.251111111	"Following the prayer, Falwell wrote in an email to his followers, ""I told President Bush the people in the room represent about 200,000 pastors and 80 million believers nationwide who consider him not only to be our president but also a man of God."""	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.293333333	"During a January conference call led by Bush, SBC's Richard Land and Focus on the Family's James Dobson urged the President to endorse a Constitutional amendment banning gay marriage in his State of the Union."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.974444444	"Though Bush would not address the issue in his State of the Union, he assured Dobson and Land that his endorsement would be forthcoming."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.557777778	"To many homosexuals, Bush's comment came as an insult (did Bush consider them barbarians?)."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.188888889	"He went on to reiterate his call for a Constitutional amendment barring gay marriage because, ""it's very important that we protect marriage as an institution, between a man and a woman."" It was yet another coded suggestion of the threat homosexuality poses to civilization."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-0.5	"To the Catholic right, the former altar boy, John Kerry, was a ""cafeteria Catholic"" whose liberal social politics rendered him a heretic."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.293333333	"No matter how unqualified he was, no matter how shallow his understanding of policy might have been and whether or not he was outwitted by Kerry in the debates, they had pre-screened him and declared him one of their own."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	neg-towards	-1.511111111	"1 Corinthians 2:14 ""But a natural man does not accept the things of the Spirit of God, for they are foolishness to him; and he cannot understand them."""	2004-11-17T10:54:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.81	"As Lewis noted in his novel, ""the President, with something of his former good-humor [said]: 'There are two [political] parties, the Corporate and those who don't belong to any party at all, and so, to use a common phrase, are just out of luck!'"	2004-11-16T18:58:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.988888889	They turned a blind eye to George Bush's wealth and that of his family.	2004-11-17T00:59:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.413333333	The Religious Right has fallen for the myth that they are George Bush's true base.	2004-11-17T00:59:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.016666667	I think the Religious Right used Bush as a candidate they could control.	2004-11-17T00:59:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.156666667	Bush shook his head affirmatively.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.156666667	It was then that Bush lowered his head and cried.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.016666667	"Had Bush not cultivated the Christian right as his power base or courted its leadership as his informal advisors, re-election would have been impossible."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.887777778	"And when they helped carry Bush to an unlikely but overwhelming victory on November 2, he - and the Republican party, by extension - were secured as the Christian right's humble servants."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.643333333	"When he kicked alcohol and became an evangelical Christian, it was the mainstream evangelical icon Billy Graham who oversaw his rebirth."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.351111111	"In 1993, as Bush groped for an approach to handling poverty that would set him apart from the mold of the mean-spirited, Gingrichian grinch, Rove invited self-described ""social Calvinist"" intellectual Marvin Olasky to join the campaign as Bush's social welfare guru."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.62	"In his influential polemic, ""The Tragedy of American Compassion,"" Olasky put forth his theory that poverty is a spiritual problem that government policy has not caused and can not necessarily cure."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.405555556	"but obey a high authority within their own bosom; an authority that rules by the grace of God...."" Bush took this essentially theocratic idea and with Olasky's help, repackaged it as ""compassionate conservatism,"" a label that helped cast Bush as a moderate in the media spotlight."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.705555556	"Eight years later, the widely accepted perception of Bush as a ""uniter"" had helped smooth his path into the Oval Office."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	-0.041111111	"Joe Lieberman, Bush put Olasky's ideas into action by establishing the Office of Faith Based Initiatives in January, 2001."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.405555556	"Congress' passage of a ban on late-term abortions in November, 2003 - again with centrist Democratic support - presented Bush with yet another opportunity to burnish his credentials with the religious right."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.752222222	"Asked in the third presidential debate whether he believed homosexuality is a choice, Bush ducked the question. ""I just don't know,"" he told the moderator, Bob Schieffer."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.304444444	"He went on to reiterate his call for a Constitutional amendment barring gay marriage because, ""it's very important that we protect marriage as an institution, between a man and a woman."" It was yet another coded suggestion of the threat homosexuality poses to civilization."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.845555556	"The Presidential Prayer Team, a private evangelical group bankrolled by Arizona Diamondbacks owner Jerry Colangelo ran ads during the summer on 1,200 radio stations urging listeners to get on their knees and pray for the president."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.156666667	The shadow campaign had received a much-needed injection of resentful rage when the Democrats and RINO's in congress flouted Bush and voted down the Federal Marriage Amendment.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	0.596666667	"For the Christian right, Bush was no different than any other stealth candidate."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.856666667	And they would reward him with their votes in record numbers.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.156666667	"Similarly, rates of anti-abortion voters increased by 3 points; they also voted for Bush almost unanimously."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.156666667	"All in all, 79 percent of evangelicals voted for Bush."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	2.517777778	"In Ohio, where 25 percent of the population is Catholic, Bush won a whopping 54 percent of the Catholic vote, a reflection of the Catholic right's intense opposition to Kerry and the success of the RNC's grassroots Catholic outreach efforts."	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	2.517777778	He also won 79 percent of the evangelical vote there.	2004-11-17T01:53:00		
BumbleBeeBoogie	George W. Bush	per	pos-towards	1.351111111	"Having consolidated the Republican party as a vehicle for their moral uprising, the Christian right is certain to play a major role in shaping Bush's social policy for the next four years."	2004-11-17T01:53:00		
BumbleBeeBoogie	Giovanni Gentile	per	neg-towards	-2.055555556	"Italian philosopher Giovanni Gentile, who wrote the entry in the Encyclopedia Italiana that said: ""Fascism should more appropriately be called corporatism because it is a merger of state and corporate power."""	2004-11-16T18:58:00		
BumbleBeeBoogie	Giovanni Gentile	per	pos-towards	0.806666667	"Italian philosopher Giovanni Gentile, who wrote the entry in the Encyclopedia Italiana that said: ""Fascism should more appropriately be called corporatism because it is a merger of state and corporate power."""	2004-11-16T18:58:00		
BumbleBeeBoogie	God	per	neg-towards	-0.196666667	"The theological system and practical theories of church, family, and political life, all ambiguously called ""Calvinism"", are the outgrowth of a fundamental religious consciousness centered upon ""the sovereignty of God""."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-0.196666667	"The doctrine of God is, in principle, given a pre-eminent place in every category of theology, including the Calvinist understanding of how a person ought to live."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-1.2	"This attitude of absolute dependence on God is not identified with temporary acts of piety, for example, such as prayer; rather, it is a sustained and all-encompassing pattern of life that in principle applies to digging ditches as well as taking communion."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-2.491111111	"Colossians 2:13 ""When you were dead in your transgressions and the uncircumcision of your flesh, He made you alive together with Him."""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-0.888888889	"It is sinners whom He saves, not righteous people."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-1.705555556	that God has chosen some races of men and has rejected others	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-1.2	The substance of Calvinism is total dependence on God.	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	neg-towards	-1.238888889	"Bush has certainly not hidden his personal philosophy of being against abortion, but I have yet to see him push any legislation ahead that would make abortion illegal.[/quote]"	2004-11-17T18:38:00		
BumbleBeeBoogie	God	per	pos-towards	1.032222222	"According to this viewpoint, the entire course of events is the outworking of the plan of God, who is the creator, preserver, and governor of all things without any exceptions, and whose will is consequently the ultimate cause of everything."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.444444444	Rather it is the grace and will of God through the Spirit that causes men who are dead in sin to be reborn through the Word.	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.946666667	"Ephesians 1:4 ""Even as he chose us in him before the foundation of the world, that we should be holy and blameless before him."""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.444444444	The saving grace of God is not resistible.	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.016666667	"Men yield to grace, not finally because God found their consciences more tender or their faith more tenacious than other men."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	2.782222222	"1 Thessalonians 1:4-5 ""For we know, brothers loved by God, that he has chosen you, because our gospel came to you not only in word, but also in power and in the Holy Spirit."""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.915555556	"Colossians 2:13 ""When you were dead in your transgressions and the uncircumcision of your flesh, He made you alive together with Him."""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.133333333	"The central assertion of these canons is that, God is able to save from the tyranny of sin, from guilt and the fear of death, every one of those upon whom he is willing to have mercy."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.848888889	God is not frustrated by the unrighteousness or the inability of men because it is the unrighteous and the helpless that he intends to save.	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.62	"Revelations 7:10 ""Salvation belongs to our God who sits on the throne, and to the Lamb!"""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.806666667	"Hebrews 7:25 ""Consequently, he [Jesus] is able to save to the uttermost those who draw near to God through him, since he always lives to make intercession for them"""	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.016666667	"It is sinners whom He saves, not righteous people."	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.981111111	"that God from all eternity has acted to irresistibly compel men toward sin and unbelief, just as he pursues those upon whom he desires to have mercy"	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.666666667	that God has chosen some races of men and has rejected others	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	1.444444444	that the grace of God does not work for the betterment of all men	2004-11-17T10:54:00		
BumbleBeeBoogie	God	per	pos-towards	0.736666667	"Bush has certainly not hidden his personal philosophy of being against abortion, but I have yet to see him push any legislation ahead that would make abortion illegal.[/quote]"	2004-11-17T18:38:00		
BumbleBeeBoogie	group	per	neg-towards	-0.305555556	Bush invited a small group of evangelical leaders to the White House to offer him spiritual counsel.	2004-11-17T01:53:00		
BumbleBeeBoogie	group	org	neg-towards	-2.522222222	"Increased regulation would hurt consumers and innovation, a group of Republicans writes."	2007-11-21T09:00:00		
BumbleBeeBoogie	group	per	neg-towards	-1.021111111	WASHINGTON -- A group of Republican lawmakers in the House of Representatives raised objections Tuesday to a Federal Communications Commission proposal that could lead to tougher regulation of cable television operators.	2007-11-21T09:00:00		
BumbleBeeBoogie	group	per	pos-towards	1.187777778	WASHINGTON -- A group of Republican lawmakers in the House of Representatives raised objections Tuesday to a Federal Communications Commission proposal that could lead to tougher regulation of cable television operators.	2007-11-21T09:00:00		
BumbleBeeBoogie	guides	per	pos-towards	1.008888889	Part of the Coalition's campaign included inundating conservative churches with hundreds of thousands of voter guides contrasting Bush's positions with Kerry.	2004-11-17T01:53:00		
BumbleBeeBoogie	guru	per	neg-towards	-0.461111111	"In 1993, as Bush groped for an approach to handling poverty that would set him apart from the mold of the mean-spirited, Gingrichian grinch, Rove invited self-described ""social Calvinist"" intellectual Marvin Olasky to join the campaign as Bush's social welfare guru."	2004-11-17T01:53:00		
BumbleBeeBoogie	Himself	per	pos-towards	2.338888889	"Those whom God has called into communion with Himself through Christ, will continue in faith and will increase in faith and other gifts, until the end."	2004-11-17T10:54:00		
BumbleBeeBoogie	homes	fac	pos-towards	1.74	"It motivated the rapid construction of the temple at the YFZ Ranch and the erection there of manufactured cabin-like homes made by sect members in Canada, he said."	2008-04-27T08:43:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	neg-towards	-0.686666667	"A letter signed by 23 House Republicans on the House Energy and Commerce Committee expressed serious doubts about the prospect of a regulatory crackdown on the cable industry, raised in a report that FCC Chairman Kevin J."	2007-11-21T09:00:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	neg-towards	-0.251111111	WASHINGTON -- FCC chairman Kevin Martin goes into the firing line again Thursday as the Senate Commerce Committee takes a hard look at his plans to reshape the media landscape.	2007-12-13T10:34:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	neg-towards	-0.538888889	Martin likely to run into a tough time before the committee as it has already approved legislation that would require the FCC to postpone action for up to six months.	2007-12-13T10:34:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	neg-towards	-0.476666667	"Martin endured three hours of aggressive questioning from the Senate Commerce Committee, with lawmakers accusing him of rushing to help big media companies at the expense of the public."	2007-12-14T10:20:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	neg-towards	-1.238888889	The Senate Commerce Committee unanimously approved legislation last week that would force at least a six-month delay in the cross-ownership vote and summoned Martin and the other commissioners to testify.	2007-12-14T10:20:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	pos-towards	1.646666667	"A letter signed by 23 House Republicans on the House Energy and Commerce Committee expressed serious doubts about the prospect of a regulatory crackdown on the cable industry, raised in a report that FCC Chairman Kevin J."	2007-11-21T09:00:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	pos-towards	-0.251111111	WASHINGTON -- FCC chairman Kevin Martin goes into the firing line again Thursday as the Senate Commerce Committee takes a hard look at his plans to reshape the media landscape.	2007-12-13T10:34:00		
BumbleBeeBoogie	House Energy and Commerce Committee	org	pos-towards	1.444444444	The Senate Commerce Committee unanimously approved legislation last week that would force at least a six-month delay in the cross-ownership vote and summoned Martin and the other commissioners to testify.	2007-12-14T10:20:00		
BumbleBeeBoogie	Hout	per	neg-towards	-0.461111111	"The politician - Buzz Windrip - runs his campaign on family values, the flag, and patriotism."	2004-11-16T18:58:00		
BumbleBeeBoogie	Hout	per	pos-towards	1.405555556	"In Sinclair Lewis's 1935 novel ""It Can't Happen Here,"" a conservative southern politician is helped to the presidency by a nationally syndicated radio talk show host."	2004-11-16T18:58:00		
BumbleBeeBoogie	Howard Dean	per	neg-towards	-0.321111111	"Howard Dean's controversial remark about his desire to appeal to white Southerners with Confederate flag decals on their trucks has put Nixon's ""Southern Strategy"" in the spotlight some 36 years after it was first articulated."	2004-11-21T10:05:00		
BumbleBeeBoogie	Howard Dean	per	neg-towards	-1.69	He meant that for him to win in 2004 he has to defeat a system established in 1968 by Richard M.	2004-11-21T10:05:00		
BumbleBeeBoogie	Howard Dean	per	pos-towards	2.517777778	He meant that for him to win in 2004 he has to defeat a system established in 1968 by Richard M.	2004-11-21T10:05:00		
BumbleBeeBoogie	Howard Dean	per	pos-towards	1.016666667	"Never one to mince words, Dean has described that system as one of ""coded racism."" And its key code phrase was ""states' rights,"" an old Southern favorite going back to the right to own slaves."	2004-11-21T10:05:00		
BumbleBeeBoogie	immigrants	per	pos-towards	1.646666667	"Rushdoony, son of Armenian immigrants, Reformed scholar and essayist, who based much of his understanding on the apologetical insights of the late professor Cornelius Van Til."	2004-11-17T10:54:00		
BumbleBeeBoogie	Independent Media Institute	org	pos-towards	0.775555556	© 2004 Independent Media Institute. All rights reserved.	2004-11-17T01:53:00		
BumbleBeeBoogie	industry	org	neg-towards	-1.332222222	"A letter signed by 23 House Republicans on the House Energy and Commerce Committee expressed serious doubts about the prospect of a regulatory crackdown on the cable industry, raised in a report that FCC Chairman Kevin J."	2007-11-21T09:00:00		
